# num_vertices: 51842
# num_edges: 426124
# min_x: -71.6522
# min_y: -122.577
# min_z: -30.2009
# Offset added
# min_x: 0
# min_y: 0
# min_z: 0
# min vertex degree: 6
# max vertex degree: 1246
# Vertices: 51842
# Add offset (x y z) to get original positions: (-71.652210 -122.577140 -30.200880)
# Position (x y z)	Area
71.322250 120.922290 111.376170 	rh.superiorfrontal
70.954880 120.131760 108.592130 	rh.superiorfrontal
89.923070 122.335530 109.185660 	rh.superiorfrontal
87.512720 121.631000 109.420680 	rh.superiorfrontal
88.688340 122.041320 108.344020 	rh.superiorfrontal
91.290420 123.021790 108.852820 	rh.superiorfrontal
85.412000 121.945030 109.367430 	rh.superiorfrontal
71.163940 119.707600 107.158540 	rh.superiorfrontal
99.295820 121.849340 107.188710 	rh.superiorfrontal
98.820720 120.716310 103.560510 	rh.superiorfrontal
71.684210 120.029560 104.185370 	rh.superiorfrontal
73.361980 120.464870 101.885050 	rh.superiorfrontal
74.225170 121.106570 100.757320 	rh.superiorfrontal
72.510050 121.056470 103.310090 	rh.superiorfrontal
74.751350 122.495080 101.339920 	rh.superiorfrontal
97.326710 120.784570 100.291930 	rh.superiorfrontal
97.271160 122.386750 100.948530 	rh.superiorfrontal
74.269320 121.154430 98.066350 	rh.superiorfrontal
95.297510 121.980780 97.207210 	rh.superiorfrontal
71.518910 119.484970 92.750660 	rh.superiorfrontal
72.861400 118.895890 89.722340 	rh.superiorfrontal
76.954180 117.964300 87.226080 	rh.superiorfrontal
77.220210 118.676510 85.638950 	rh.superiorfrontal
77.394570 123.418980 117.591660 	rh.superiorfrontal
74.087340 122.889970 116.574560 	rh.superiorfrontal
76.457770 124.980910 116.940970 	rh.superiorfrontal
78.835590 125.216540 116.784480 	rh.superiorfrontal
71.874440 121.765730 113.035080 	rh.superiorfrontal
72.133780 123.419280 112.690450 	rh.superiorfrontal
95.443510 123.621250 110.624800 	rh.superiorfrontal
71.223870 122.001610 110.234770 	rh.superiorfrontal
94.068490 123.929010 109.702530 	rh.superiorfrontal
96.467960 124.218590 109.479510 	rh.superiorfrontal
92.534710 123.335110 110.066180 	rh.superiorfrontal
99.053010 122.347970 108.383970 	rh.superiorfrontal
97.522760 123.751250 109.398370 	rh.superiorfrontal
71.052630 121.680310 108.865040 	rh.superiorfrontal
95.091900 124.527450 108.557230 	rh.superiorfrontal
91.462470 123.690090 108.535740 	rh.superiorfrontal
71.139080 120.625560 105.882230 	rh.superiorfrontal
71.412660 122.013340 106.059410 	rh.superiorfrontal
98.565710 123.567180 105.686320 	rh.superiorfrontal
98.030050 123.922270 107.832740 	rh.superiorfrontal
72.281800 122.512470 104.513360 	rh.superiorfrontal
98.246280 122.126020 102.994740 	rh.superiorfrontal
75.765380 122.615050 100.300430 	rh.superiorfrontal
74.313970 123.671250 103.374050 	rh.superiorfrontal
76.614290 122.571680 98.588910 	rh.superiorfrontal
77.543970 123.473100 100.139260 	rh.superiorfrontal
75.055750 122.610190 97.978370 	rh.superiorfrontal
72.618230 121.620650 95.995360 	rh.superiorfrontal
71.700510 120.928840 94.733630 	rh.superiorfrontal
72.982450 123.881610 95.928130 	rh.superiorfrontal
71.108650 120.781370 91.350990 	rh.superiorfrontal
74.071910 123.977030 115.952010 	rh.superiorfrontal
71.838720 123.474180 110.845900 	rh.superiorfrontal
71.535270 122.643920 107.607500 	rh.superiorfrontal
71.578250 123.926970 107.658160 	rh.superiorfrontal
97.746500 124.796050 106.401230 	rh.superiorfrontal
73.283870 123.569120 104.692690 	rh.superiorfrontal
98.114910 123.693240 104.039490 	rh.superiorfrontal
76.449460 123.803420 101.209750 	rh.superiorfrontal
96.293300 123.949850 100.274950 	rh.superiorfrontal
74.452320 124.155410 96.872140 	rh.superiorfrontal
71.136580 122.433100 93.537810 	rh.superiorfrontal
71.747730 120.299660 89.742250 	rh.superiorfrontal
70.777540 122.042240 91.903200 	rh.superiorfrontal
73.744710 119.736170 87.317570 	rh.superiorfrontal
72.024680 120.699820 88.370710 	rh.superiorfrontal
76.923250 119.892880 85.106880 	rh.superiorfrontal
75.196570 125.075120 116.421700 	rh.superiorfrontal
72.792270 124.425780 114.769680 	rh.superiorfrontal
72.264070 124.521080 113.503070 	rh.superiorfrontal
72.958990 125.723790 113.264550 	rh.superiorfrontal
72.772300 124.856150 109.553080 	rh.superiorfrontal
72.366110 124.770240 108.228670 	rh.superiorfrontal
72.591600 124.835520 107.156770 	rh.superiorfrontal
73.519470 124.774350 106.315650 	rh.superiorfrontal
75.312870 124.920470 104.045840 	rh.superiorfrontal
96.402380 126.057910 106.601200 	rh.superiorfrontal
94.873790 125.458680 107.818780 	rh.superiorfrontal
97.203420 125.466700 103.151460 	rh.superiorfrontal
78.971750 124.009380 100.085880 	rh.superiorfrontal
79.174990 125.229350 101.530510 	rh.superiorfrontal
77.732080 125.821230 103.295190 	rh.superiorfrontal
76.434330 124.932670 102.921030 	rh.superiorfrontal
96.356940 125.462580 101.433140 	rh.superiorfrontal
120.533080 111.760840 44.094580 	rh.superiortemporal
117.337840 112.399590 43.756590 	rh.superiortemporal
120.038450 113.345110 43.886780 	rh.superiortemporal
115.363150 115.340380 42.650530 	rh.superiortemporal
115.202160 120.017520 40.636690 	rh.superiortemporal
103.104040 116.246130 31.032280 	rh.superiortemporal
123.630440 118.226550 32.464780 	rh.superiortemporal
74.493680 120.369640 86.530220 	rh.superiorfrontal
74.330920 121.898230 86.019230 	rh.superiorfrontal
77.739800 121.181420 83.789840 	rh.superiorfrontal
77.449550 126.126210 116.838180 	rh.superiorfrontal
74.696600 126.044400 115.242460 	rh.superiorfrontal
73.487190 125.629560 114.531150 	rh.superiorfrontal
73.624650 126.264730 112.140110 	rh.superiorfrontal
81.289030 124.308990 115.746370 	rh.superiorfrontal
82.910630 122.542850 112.800330 	rh.superiorfrontal
73.648160 126.024370 110.031580 	rh.superiorfrontal
75.070660 125.661620 105.934990 	rh.superiorfrontal
76.326040 126.737200 106.767500 	rh.superiorfrontal
78.413710 126.637080 104.491230 	rh.superiorfrontal
87.452500 122.797740 109.125170 	rh.superiorfrontal
89.982650 123.513960 108.695120 	rh.superiorfrontal
95.731570 127.332220 105.589160 	rh.superiorfrontal
93.709110 125.995510 108.223080 	rh.superiorfrontal
96.335820 127.208470 104.162050 	rh.superiorfrontal
95.456130 127.092860 101.458310 	rh.superiorfrontal
78.507440 126.016450 97.379090 	rh.superiorfrontal
79.768570 126.003410 99.123570 	rh.superiorfrontal
75.490380 125.505960 96.949010 	rh.superiorfrontal
75.129180 126.620380 96.047390 	rh.superiorfrontal
73.179690 122.468140 85.880530 	rh.superiorfrontal
75.789530 122.091670 85.323390 	rh.superiorfrontal
76.057130 123.121900 84.407270 	rh.superiorfrontal
73.375370 124.011550 85.130360 	rh.superiorfrontal
77.036440 122.881850 83.601220 	rh.superiorfrontal
80.022800 125.586450 116.737710 	rh.superiorfrontal
80.645840 126.925950 117.111850 	rh.superiorfrontal
77.215980 127.616130 116.366200 	rh.superiorfrontal
75.724330 127.440090 115.288630 	rh.superiorfrontal
82.816780 125.123190 115.649730 	rh.superiorfrontal
74.670130 127.362160 112.128130 	rh.superiorfrontal
74.693640 127.121800 110.019590 	rh.superiorfrontal
75.707860 128.067480 113.759180 	rh.superiorfrontal
84.522420 123.714170 113.108250 	rh.superiorfrontal
75.952600 127.455240 109.004840 	rh.superiorfrontal
77.995190 127.082790 105.972490 	rh.superiorfrontal
85.969600 122.635970 109.947950 	rh.superiorfrontal
85.851550 123.626550 111.793060 	rh.superiorfrontal
78.720050 127.246220 104.226270 	rh.superiorfrontal
78.301630 127.691900 105.706400 	rh.superiorfrontal
87.896630 123.483090 110.204900 	rh.superiorfrontal
87.249300 123.954490 111.709980 	rh.superiorfrontal
88.958620 124.219230 110.774880 	rh.superiorfrontal
92.567580 125.137570 109.008120 	rh.superiorfrontal
89.922330 124.497490 110.220840 	rh.superiorfrontal
95.337910 128.228860 103.115740 	rh.superiorfrontal
94.027320 128.966500 106.555920 	rh.superiorfrontal
94.285880 127.568470 100.268910 	rh.superiorfrontal
100.987640 119.883120 25.751120 	rh.superiortemporal
77.466970 127.108090 97.975590 	rh.superiorfrontal
73.362060 126.269310 94.758770 	rh.superiorfrontal
74.936200 127.596550 96.264190 	rh.superiorfrontal
72.047600 125.038100 84.754820 	rh.superiorfrontal
70.697240 126.147900 85.909570 	rh.superiorfrontal
74.794310 124.471890 84.354060 	rh.superiorfrontal
82.497610 126.548740 116.592150 	rh.superiorfrontal
83.258230 127.639860 116.208270 	rh.superiorfrontal
80.218100 128.123470 117.182530 	rh.superiorfrontal
78.703000 128.524000 116.658520 	rh.superiorfrontal
76.863720 129.373420 113.320220 	rh.superiorfrontal
84.586840 124.832350 114.534150 	rh.superiorfrontal
86.430180 125.909560 114.424320 	rh.superiorfrontal
77.089750 128.517860 109.826260 	rh.superiorfrontal
77.100560 129.471070 111.531840 	rh.superiorfrontal
77.433210 129.185260 108.853920 	rh.superiorfrontal
88.311300 124.690630 112.279970 	rh.superiorfrontal
90.783940 125.796210 111.233670 	rh.superiorfrontal
91.949370 126.259100 110.181470 	rh.superiorfrontal
90.252740 126.892130 112.424780 	rh.superiorfrontal
92.177460 127.696450 110.569790 	rh.superiorfrontal
93.533440 128.227920 107.971130 	rh.superiorfrontal
94.221410 129.441850 102.941650 	rh.superiorfrontal
93.630740 129.186650 101.161360 	rh.superiorfrontal
90.907370 128.278420 96.388650 	rh.superiorfrontal
90.220710 129.187090 96.001140 	rh.superiorfrontal
73.545600 128.088120 94.910610 	rh.superiorfrontal
74.375030 125.621910 83.272670 	rh.superiorfrontal
78.024970 125.298950 81.803850 	rh.superiorfrontal
81.199300 129.164700 116.683630 	rh.superiorfrontal
78.889030 129.771620 116.110160 	rh.superiorfrontal
78.128130 130.275410 114.671800 	rh.superiorfrontal
86.627200 127.416390 114.537200 	rh.superiorfrontal
88.235150 125.658930 113.207470 	rh.superiorfrontal
85.131730 128.135290 115.106780 	rh.superiorfrontal
88.394080 127.999210 113.664180 	rh.superiorfrontal
77.444130 130.138470 110.559500 	rh.superiorfrontal
89.229830 126.726760 113.076910 	rh.superiorfrontal
90.973950 128.067050 111.968080 	rh.superiorfrontal
92.620010 128.808450 109.146750 	rh.superiorfrontal
91.718890 130.213220 109.692280 	rh.superiorfrontal
93.344460 130.333060 105.735970 	rh.superiorfrontal
93.546030 130.312860 103.944460 	rh.superiorfrontal
92.560000 129.973760 100.901800 	rh.superiorfrontal
92.443150 130.989540 102.698360 	rh.superiorfrontal
90.073610 130.059760 97.518750 	rh.superiorfrontal
70.028590 128.081150 88.065440 	rh.superiorfrontal
82.387660 129.057220 116.229080 	rh.superiorfrontal
83.217770 130.175160 115.289200 	rh.superiorfrontal
80.438140 130.262060 116.184190 	rh.superiorfrontal
81.121810 131.601180 115.341150 	rh.superiorfrontal
85.057560 129.778550 114.638810 	rh.superiorfrontal
78.914410 131.616790 114.227260 	rh.superiorfrontal
88.856870 129.161530 113.125350 	rh.superiorfrontal
90.412780 129.064000 112.081370 	rh.superiorfrontal
91.816910 131.310470 106.701700 	rh.superiorfrontal
91.283350 131.635980 102.462360 	rh.superiorfrontal
89.634260 131.046970 95.569450 	rh.superiorfrontal
82.713910 131.620670 114.900720 	rh.superiorfrontal
85.774590 131.305040 113.610430 	rh.superiorfrontal
78.185060 132.288340 113.312190 	rh.superiorfrontal
80.358870 132.452110 114.821460 	rh.superiorfrontal
76.917020 132.375350 112.162070 	rh.superiorfrontal
78.189830 133.821420 113.310640 	rh.superiorfrontal
88.384900 130.497010 112.857060 	rh.superiorfrontal
90.715180 130.099270 111.229730 	rh.superiorfrontal
89.484970 131.093280 111.763120 	rh.superiorfrontal
76.725430 131.471380 110.753220 	rh.superiorfrontal
76.929750 129.218610 107.334360 	rh.superiorfrontal
91.130490 131.218250 108.647300 	rh.superiorfrontal
89.701740 131.682230 110.163750 	rh.superiorfrontal
77.266050 128.441210 105.804400 	rh.superiorfrontal
90.945110 131.816730 105.598060 	rh.superiorfrontal
90.774880 131.967960 103.631340 	rh.superiorfrontal
89.955910 132.185870 104.580800 	rh.superiorfrontal
77.792950 127.724590 103.038930 	rh.superiorfrontal
76.886450 128.670980 103.856920 	rh.superiorfrontal
71.298450 127.819340 83.159400 	rh.superiorfrontal
74.178270 127.990530 81.227700 	rh.superiorfrontal
73.830390 128.877150 80.588610 	rh.superiorfrontal
84.062180 132.625700 113.840770 	rh.superiorfrontal
80.706120 133.997080 113.940770 	rh.superiorfrontal
87.143690 131.580100 112.938220 	rh.superiorfrontal
87.415420 133.457440 111.912270 	rh.superiorfrontal
88.873400 132.963290 110.231740 	rh.superiorfrontal
76.921680 133.909510 112.160520 	rh.superiorfrontal
75.845940 131.937120 109.490880 	rh.superiorfrontal
75.891020 130.542770 106.597180 	rh.superiorfrontal
90.275810 132.640030 104.589290 	rh.superiorfrontal
76.128930 129.482020 103.745240 	rh.superiorfrontal
75.592370 127.688210 98.358960 	rh.superiorfrontal
70.203780 130.023760 87.378540 	rh.superiorfrontal
70.678440 130.589590 84.694460 	rh.superiorfrontal
71.214700 129.141450 82.217500 	rh.superiorfrontal
72.699570 128.209370 81.015760 	rh.superiorfrontal
76.772280 131.768610 75.115430 	rh.superiorfrontal
74.153410 135.668320 94.410420 	rh.superiorfrontal
83.490520 134.148350 113.481760 	rh.superiorfrontal
79.266320 134.694820 113.343910 	rh.superiorfrontal
76.582440 134.799860 111.685950 	rh.superiorfrontal
89.496520 133.710640 108.778170 	rh.superiorfrontal
89.015320 135.260800 109.218470 	rh.superiorfrontal
90.426290 133.225170 106.681920 	rh.superiorfrontal
75.510410 131.459950 107.702560 	rh.superiorfrontal
75.131930 132.927320 109.032900 	rh.superiorfrontal
74.796400 132.450160 107.245710 	rh.superiorfrontal
75.469800 130.576430 104.955540 	rh.superiorfrontal
74.439500 133.370580 106.156920 	rh.superiorfrontal
74.693390 131.121870 103.859290 	rh.superiorfrontal
74.544850 128.035170 97.339060 	rh.superiorfrontal
71.888870 129.226360 81.189900 	rh.superiorfrontal
71.780470 130.822420 80.469540 	rh.superiorfrontal
70.807950 130.664580 83.166600 	rh.superiorfrontal
77.210600 132.070950 74.161390 	rh.superiorfrontal
81.693790 134.893620 113.612700 	rh.superiorfrontal
84.472960 135.097240 112.583410 	rh.superiorfrontal
81.170870 136.398660 112.750660 	rh.superiorfrontal
78.876710 136.048730 112.740560 	rh.superiorfrontal
86.359740 134.830480 111.753710 	rh.superiorfrontal
83.720220 136.547040 112.027190 	rh.superiorfrontal
77.460980 136.065680 112.232720 	rh.superiorfrontal
75.875450 135.486780 110.731560 	rh.superiorfrontal
74.910510 134.306570 108.564920 	rh.superiorfrontal
73.962170 132.362310 103.831430 	rh.superiorfrontal
72.599210 132.132100 101.281800 	rh.superiorfrontal
71.700410 131.946950 98.946580 	rh.superiorfrontal
90.678850 133.436490 96.120240 	rh.superiorfrontal
70.601260 131.833840 86.239080 	rh.superiorfrontal
70.657030 132.139440 82.692010 	rh.superiorfrontal
85.607000 136.280280 111.197490 	rh.superiorfrontal
79.793370 136.854930 112.474260 	rh.superiorfrontal
76.753990 136.752580 111.277210 	rh.superiorfrontal
75.321220 135.653210 109.421590 	rh.superiorfrontal
74.388120 134.844590 106.867100 	rh.superiorfrontal
75.373260 137.887850 108.739030 	rh.superiorfrontal
74.016240 136.263050 105.790480 	rh.superiorfrontal
74.001080 133.655520 104.943130 	rh.superiorfrontal
73.565600 135.576360 104.495550 	rh.superiorfrontal
72.933940 133.086770 102.379600 	rh.superiorfrontal
72.282800 134.932370 102.413780 	rh.superiorfrontal
71.754240 133.098320 99.949810 	rh.superiorfrontal
71.578300 135.001330 99.710670 	rh.superiorfrontal
72.375860 134.453910 97.193420 	rh.superiorfrontal
70.955320 132.211290 81.022560 	rh.superiorfrontal
73.315400 131.390630 79.736540 	rh.superiorfrontal
73.180740 132.505100 78.663380 	rh.superiorfrontal
82.215380 137.103200 112.064640 	rh.superiorfrontal
81.775780 138.402480 111.078120 	rh.superiorfrontal
79.236630 137.922710 111.962070 	rh.superiorfrontal
77.612980 137.803390 111.271730 	rh.superiorfrontal
87.793710 136.288280 109.813720 	rh.superiorfrontal
89.825740 135.718010 107.655220 	rh.superiorfrontal
90.540930 134.653290 106.181670 	rh.superiorfrontal
90.871960 133.440300 102.130430 	rh.superiorfrontal
89.051190 143.618550 89.370590 	rh.superiorfrontal
89.440400 144.079250 90.661560 	rh.superiorfrontal
74.778090 137.042480 92.314070 	rh.superiorfrontal
74.907570 137.596740 91.177100 	rh.superiorfrontal
80.175060 138.766810 111.251950 	rh.superiorfrontal
86.064180 136.682090 110.498850 	rh.superiorfrontal
77.835880 139.155250 110.236570 	rh.superiorfrontal
87.517500 137.514650 108.984400 	rh.superiorfrontal
85.049530 137.888600 109.744410 	rh.superiorfrontal
89.414520 137.199270 107.327060 	rh.superiorfrontal
86.288260 138.140850 108.853780 	rh.superiorfrontal
83.828140 138.597290 109.428730 	rh.superiorfrontal
88.327890 137.968420 108.059860 	rh.superiorfrontal
86.509350 138.926690 107.555410 	rh.superiorfrontal
82.517460 138.957890 110.026360 	rh.superiorfrontal
83.717090 139.161820 107.513510 	rh.superiorfrontal
91.297860 135.122540 104.655070 	rh.superiorfrontal
74.128020 137.760660 106.073890 	rh.superiorfrontal
72.875670 136.129820 103.416900 	rh.superiorfrontal
91.780420 134.494680 102.696480 	rh.superiorfrontal
91.539740 136.580190 104.644650 	rh.superiorfrontal
92.644260 135.807500 101.956480 	rh.superiorfrontal
72.021440 135.536170 98.462700 	rh.superiorfrontal
75.150270 138.925970 90.618700 	rh.superiorfrontal
74.469500 132.236250 77.506410 	rh.superiorfrontal
75.483180 132.239510 75.124710 	rh.superiorfrontal
75.921610 132.541830 74.169550 	rh.superiorfrontal
79.641160 139.893320 110.375830 	rh.superiorfrontal
81.861520 140.257180 108.636970 	rh.superiorfrontal
80.586250 140.828300 108.813740 	rh.superiorfrontal
76.861600 139.508670 109.327650 	rh.superiorfrontal
74.950960 138.550550 107.627230 	rh.superiorfrontal
75.266320 140.579610 107.405230 	rh.superiorfrontal
89.753070 138.132990 106.001970 	rh.superiorfrontal
87.789870 138.967950 107.043500 	rh.superiorfrontal
85.158530 139.240070 106.530810 	rh.superiorfrontal
85.207770 139.565190 105.189220 	rh.superiorfrontal
82.560860 140.228690 106.938750 	rh.superiorfrontal
82.673970 140.692720 105.061970 	rh.superiorfrontal
73.494900 139.101060 105.019060 	rh.superiorfrontal
92.523980 136.950300 103.370540 	rh.superiorfrontal
90.658870 137.858460 105.160540 	rh.superiorfrontal
88.619230 139.256710 105.925030 	rh.superiorfrontal
84.226720 139.364660 103.957300 	rh.superiorfrontal
86.640090 140.050950 104.580760 	rh.superiorfrontal
92.118750 138.731420 103.146920 	rh.superiorfrontal
85.659040 139.850430 103.348840 	rh.superiorfrontal
72.693190 138.156930 103.658130 	rh.superiorfrontal
71.772160 135.880720 101.076850 	rh.superiorfrontal
71.855700 138.051790 101.089880 	rh.superiorfrontal
93.392660 136.079950 100.391310 	rh.superiorfrontal
72.603450 136.861100 98.196730 	rh.superiorfrontal
92.860920 135.141530 98.446900 	rh.superiorfrontal
112.619790 121.967650 37.726180 	rh.superiortemporal
74.872630 139.031640 89.294490 	rh.superiorfrontal
74.786800 140.109970 88.102510 	rh.superiorfrontal
74.947610 140.135780 89.040990 	rh.superiorfrontal
